HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image1,Input.image2,Input.image3,Input.image4,Input.image5,Input.image6,Input.wmc_qc,Input.wmi_qc,Input.nwm_qc,Answer.image1,Answer.image2,Answer.image3,Answer.image4,Answer.image5,Answer.image6,Answer.nwm_qc,Answer.wmc_qc,Answer.wmi_qc,Approve,Reject
311HQEI8RSVYFNQJ018DEDKVN6EZ7W,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:37 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:37 PDT 2021,,,3WQ3B2KGE9WQ9N6VV9G2G5I23XFB1E,A1Z1U7HLU0K6JU,Submitted,Sat Apr 24 17:28:51 PDT 2021,Sat Apr 24 17:29:15 PDT 2021,Tue Apr 27 17:29:15 PDT 2021,,,,24,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss127-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss182-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss387-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss387-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss193-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss193-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss526-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss847-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss526-0.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Incorrectly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Wearing Mask Incorrectly,,
311HQEI8RSVYFNQJ018DEDKVN6EZ7W,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:37 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:37 PDT 2021,,,3Y54SXRO1M16E6RAXJH7R1TLK1DTUM,A34JT9RNHPBH31,Submitted,Sat Apr 24 17:33:45 PDT 2021,Sat Apr 24 17:33:55 PDT 2021,Tue Apr 27 17:33:55 PDT 2021,,,,10,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss127-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss182-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss387-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss387-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss193-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss193-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss526-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss847-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss526-0.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Not Wearing Mask,,
3U18MJKL1U1AAF7WOU5UZC50E3YCNM,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:43 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:43 PDT 2021,,,3UNH76FOCTLJIKLVYNDK8846MHTYMP,A34JT9RNHPBH31,Submitted,Sat Apr 24 17:45:57 PDT 2021,Sat Apr 24 17:46:07 PDT 2021,Tue Apr 27 17:46:07 PDT 2021,,,,10,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss628-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss160-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss627-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss750-1.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Incorrectly,Wearing Mask Correctly,Wearing Mask Correctly,,
3U18MJKL1U1AAF7WOU5UZC50E3YCNM,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:43 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:43 PDT 2021,,,3W2LOLRXLCVFVV96ZG8ALZJ5UPKKR5,A2W3SU4RZN9AZD,Submitted,Sat Apr 24 17:50:10 PDT 2021,Sat Apr 24 17:52:36 PDT 2021,Tue Apr 27 17:52:36 PDT 2021,,,,146,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss628-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss160-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss627-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss750-1.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Incorrectly,Wearing Mask Correctly,Wearing Mask Incorrectly,,
3U18MJKL1U1AAF7WOU5UZC50E3YCNM,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:43 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:43 PDT 2021,,,3XIQGXAUMDOBXCOYPLPT6C07PM3X76,A1Z1U7HLU0K6JU,Submitted,Sat Apr 24 17:34:38 PDT 2021,Sat Apr 24 17:34:45 PDT 2021,Tue Apr 27 17:34:45 PDT 2021,,,,7,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss628-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss160-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss627-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss750-1.png,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Wearing Mask Incorrectly,Wearing Mask Correctly,Wearing Mask Correctly,,
3MJ9GGZYO3LQSEL5IXBJ1TCE35MA2R,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:43 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:43 PDT 2021,,,3BWI6RSP7HP2RCXHUGZ1INF09GUE7G,A1Z1U7HLU0K6JU,Submitted,Sat Apr 24 17:46:54 PDT 2021,Sat Apr 24 17:47:04 PDT 2021,Tue Apr 27 17:47:04 PDT 2021,,,,10,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-5.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-6.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-8.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-9.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-10.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss286-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss627-8.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss750-2.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Not Wearing Mask,Wearing Mask Correctly,,
3MJ9GGZYO3LQSEL5IXBJ1TCE35MA2R,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:43 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:43 PDT 2021,,,3TVSS0C0E2GJ6AGFSJW89PEI5HOTWL,A971OT068WA90,Submitted,Sat Apr 24 17:33:34 PDT 2021,Sat Apr 24 17:33:58 PDT 2021,Tue Apr 27 17:33:58 PDT 2021,,,,24,100% (20/20),100% (20/20),100% (20/20),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-5.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-6.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-8.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-9.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-10.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss286-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss627-8.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss750-2.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Wearing Mask Incorrectly,,
3MJ9GGZYO3LQSEL5IXBJ1TCE35MA2R,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:43 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:43 PDT 2021,,,3WMOAN2SRCD8W8BQ5D50EOPC9Q1VND,A34JT9RNHPBH31,Submitted,Sat Apr 24 17:45:10 PDT 2021,Sat Apr 24 17:45:30 PDT 2021,Tue Apr 27 17:45:30 PDT 2021,,,,20,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-5.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-6.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-8.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-9.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss247-10.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss286-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss627-8.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss750-2.png,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Wearing Mask Incorrectly,Wearing Mask Correctly,Wearing Mask Correctly,,
3XDJY5RK5S0KA1EQSGBYU9L6UMA4UT,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:37 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:37 PDT 2021,,,34Q075JO1YTPP03LXTJDWOMJCTJ10J,A34JT9RNHPBH31,Submitted,Sat Apr 24 17:36:44 PDT 2021,Sat Apr 24 17:36:49 PDT 2021,Tue Apr 27 17:36:49 PDT 2021,,,,5,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss590-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss181-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss181-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss291-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-5.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-9.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss526-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss388-12.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss526-3.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Incorrectly,Wearing Mask Correctly,Wearing Mask Correctly,,
3XDJY5RK5S0KA1EQSGBYU9L6UMA4UT,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:37 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:37 PDT 2021,,,3D8YOU6S9F00C8GY169EGR170T46UQ,A1Z1U7HLU0K6JU,Submitted,Sat Apr 24 17:47:25 PDT 2021,Sat Apr 24 17:47:34 PDT 2021,Tue Apr 27 17:47:34 PDT 2021,,,,9,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss590-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss181-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss181-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss291-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-5.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-9.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss526-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss388-12.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss526-3.png,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Wearing Mask Incorrectly,Wearing Mask Correctly,Wearing Mask Correctly,,
3XDJY5RK5S0KA1EQSGBYU9L6UMA4UT,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:37 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:37 PDT 2021,,,3LKC68YZ3BJ3TIB7W2A9FF8V699WO4,A2W3SU4RZN9AZD,Submitted,Sat Apr 24 17:49:00 PDT 2021,Sat Apr 24 17:50:10 PDT 2021,Tue Apr 27 17:50:10 PDT 2021,,,,70,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss590-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss181-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss181-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss291-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-5.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss209-9.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss526-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss388-12.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss526-3.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Incorrectly,Wearing Mask Correctly,Wearing Mask Incorrectly,,
3ZXV7Q5FJB3YMNUFQ6MHR7WRCCCCFF,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:37 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:37 PDT 2021,,,3HWRJOOET6IOAAH9IJXCDEBWWU6SEG,A34JT9RNHPBH31,Submitted,Sat Apr 24 17:43:35 PDT 2021,Sat Apr 24 17:43:38 PDT 2021,Tue Apr 27 17:43:38 PDT 2021,,,,3,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss268-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss268-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss781-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss341-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss758-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss758-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss160-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss658-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss750-0.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Incorrectly,Wearing Mask Correctly,Wearing Mask Correctly,,
3ZXV7Q5FJB3YMNUFQ6MHR7WRCCCCFF,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:37 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:37 PDT 2021,,,3I0BTBYZAY1MF6EO9IQMABXTJESY0E,A1Z1U7HLU0K6JU,Submitted,Sat Apr 24 17:44:59 PDT 2021,Sat Apr 24 17:45:07 PDT 2021,Tue Apr 27 17:45:07 PDT 2021,,,,8,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss268-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss268-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss781-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss341-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss758-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss758-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss160-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss658-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss750-0.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Not Wearing Mask,Wearing Mask Correctly,,
3ZXV7Q5FJB3YMNUFQ6MHR7WRCCCCFF,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:37 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:37 PDT 2021,,,3M0BCWMB8WCJAOMYSX5N9V8WZARWB1,A1ZQSTHC4A4XNG,Submitted,Sat Apr 24 18:00:00 PDT 2021,Sat Apr 24 18:00:07 PDT 2021,Tue Apr 27 18:00:07 PDT 2021,,,,7,100% (49/49),100% (49/49),100% (49/49),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss268-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss268-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss781-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss341-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss758-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss758-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss160-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss658-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss750-0.png,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Wearing Mask Incorrectly,Wearing Mask Correctly,Wearing Mask Correctly,,
3LVTFB9DE5X8UO0T68TUTXLKH6DGQN,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:38 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:38 PDT 2021,,,31EUONYN2WJQETB26S5DTDPHZ05VOR,A2G8OW2VLV1R2D,Submitted,Sat Apr 24 17:36:25 PDT 2021,Sat Apr 24 17:36:48 PDT 2021,Tue Apr 27 17:36:48 PDT 2021,,,,23,100% (23/23),100% (23/23),100% (23/23),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss758-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss758-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss758-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss208-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss208-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss416-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss160-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss627-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss750-1.png,Wearing Mask Correctly,Not Wearing Mask,Not Wearing Mask,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Wearing Mask Incorrectly,,
3LVTFB9DE5X8UO0T68TUTXLKH6DGQN,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:19:38 PDT 2021,3,BatchId:4420053;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:19:38 PDT 2021,,,34PGFRQONPRPS7KAGPI47JR97FZWJL,A1Z1U7HLU0K6JU,Submitted,Sat Apr 24 17:48:38 PDT 2021,Sat Apr 24 17:48:44 PDT 2021,Tue Apr 27 17:48:44 PDT 2021,,,,6,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss758-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss758-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss758-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss208-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss208-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss416-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss160-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss627-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss750-1.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Not Wearing Mask,Wearing Mask Correctly,,
